"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
2 Jul 2007 10:24:00.000,7.972,-3.083,900.411319,0.058065,-0.012033,0.005910
2 Jul 2007 10:25:00.000,11.455,-3.810,900.840403,0.058040,-0.012196,0.008375
2 Jul 2007 10:26:00.000,14.937,-4.548,901.413753,0.058006,-0.012425,0.010713
2 Jul 2007 10:27:00.000,18.416,-5.302,902.122750,0.057963,-0.012728,0.012891
2 Jul 2007 10:28:00.000,21.892,-6.077,902.956741,0.057910,-0.013113,0.014874
2 Jul 2007 10:29:00.000,25.365,-6.878,903.903209,0.057848,-0.013595,0.016635
2 Jul 2007 10:30:00.000,28.834,-7.711,904.947963,0.057775,-0.014191,0.018147
2 Jul 2007 10:31:00.000,32.298,-8.583,906.075358,0.057689,-0.014926,0.019386
2 Jul 2007 10:32:00.000,35.756,-9.505,907.268531,0.057591,-0.015832,0.020336
2 Jul 2007 10:33:00.000,39.208,-10.487,908.509661,0.057476,-0.016952,0.020983
2 Jul 2007 10:34:00.000,42.653,-11.545,909.780235,0.057342,-0.018346,0.021317
2 Jul 2007 10:35:00.000,46.089,-12.696,911.061332,0.057184,-0.020100,0.021333
2 Jul 2007 10:36:00.000,49.514,-13.966,912.333900,0.056993,-0.022333,0.021033
2 Jul 2007 10:37:00.000,52.927,-15.389,913.579043,0.056759,-0.025223,0.020420
2 Jul 2007 10:38:00.000,56.324,-17.011,914.778301,0.056464,-0.029036,0.019505
2 Jul 2007 10:39:00.000,59.701,-18.900,915.913917,0.056078,-0.034187,0.018302
2 Jul 2007 10:40:00.000,63.051,-21.154,916.969101,0.055555,-0.041345,0.016828
2 Jul 2007 10:41:00.000,66.363,-23.924,917.928272,0.054812,-0.051641,0.015105
2 Jul 2007 10:42:00.000,69.621,-27.452,918.777282,0.053701,-0.067068,0.013160
2 Jul 2007 10:43:00.000,72.794,-32.146,919.503623,0.051928,-0.091301,0.011021
2 Jul 2007 10:44:00.000,75.828,-38.720,920.096602,0.048885,-0.131300,0.008720
2 Jul 2007 10:45:00.000,78.609,-48.463,920.547499,0.043229,-0.199505,0.006291
2 Jul 2007 10:46:00.000,80.907,-63.513,920.849684,0.032129,-0.309198,0.003769
2 Jul 2007 10:47:00.000,82.278,-85.814,920.998718,0.011909,-0.426055,0.001192
2 Jul 2007 10:48:00.000,82.215,-112.040,920.992411,-0.013896,-0.419324,-0.001402
2 Jul 2007 10:49:00.000,80.748,-133.764,920.830856,-0.033330,-0.298886,-0.003976
2 Jul 2007 10:50:00.000,78.398,-148.289,920.516426,-0.043839,-0.192540,-0.006492
2 Jul 2007 10:51:00.000,75.589,-157.708,920.053742,-0.049204,-0.127217,-0.008912
2 Jul 2007 10:52:00.000,72.541,-164.091,919.449604,-0.052108,-0.088873,-0.011201
2 Jul 2007 10:53:00.000,69.360,-168.669,918.712900,-0.053810,-0.065555,-0.013325
2 Jul 2007 10:54:00.000,66.097,-172.124,917.854476,-0.054883,-0.050651,-0.015254
2 Jul 2007 10:55:00.000,62.781,-174.845,916.886978,-0.055604,-0.040668,-0.016957
2 Jul 2007 10:56:00.000,59.428,-177.064,915.824679,-0.056113,-0.033706,-0.018410
2 Jul 2007 10:57:00.000,56.050,-178.928,914.683267,-0.056490,-0.028684,-0.019591
2 Jul 2007 10:58:00.000,52.651,179.468,913.479619,-0.056780,-0.024959,-0.020482
2 Jul 2007 10:59:00.000,49.237,178.059,912.231559,-0.057010,-0.022131,-0.021069
2 Jul 2007 11:00:00.000,45.811,176.800,910.957592,-0.057198,-0.019942,-0.021344
2 Jul 2007 11:01:00.000,42.374,175.657,909.676639,-0.057354,-0.018221,-0.021302
2 Jul 2007 11:02:00.000,38.929,174.606,908.407749,-0.057486,-0.016852,-0.020942
2 Jul 2007 11:03:00.000,35.476,173.629,907.169824,-0.057599,-0.015751,-0.020271
2 Jul 2007 11:04:00.000,32.017,172.712,905.981328,-0.057697,-0.014861,-0.019296
2 Jul 2007 11:05:00.000,28.553,171.843,904.860016,-0.057781,-0.014138,-0.018034
2 Jul 2007 11:06:00.000,25.084,171.012,903.822661,-0.057853,-0.013552,-0.016501
2 Jul 2007 11:07:00.000,21.611,170.214,902.884799,-0.057915,-0.013078,-0.014722
2 Jul 2007 11:08:00.000,18.134,169.441,902.060494,-0.057967,-0.012700,-0.012721
2 Jul 2007 11:09:00.000,14.655,168.688,901.362118,-0.058009,-0.012404,-0.010529
2 Jul 2007 11:10:00.000,11.173,167.951,900.800164,-0.058042,-0.012180,-0.008179
2 Jul 2007 11:11:00.000,7.690,167.225,900.383082,-0.058066,-0.012022,-0.005706
2 Jul 2007 11:12:00.000,4.206,166.507,900.117145,-0.058081,-0.011924,-0.003147
2 Jul 2007 11:13:00.000,0.720,165.793,900.006355,-0.058088,-0.011884,-0.000541
2 Jul 2007 11:14:00.000,-2.765,165.080,900.052382,-0.058085,-0.011901,0.002073
2 Jul 2007 11:15:00.000,-6.250,164.364,900.254530,-0.058073,-0.011975,0.004657
2 Jul 2007 11:16:00.000,-9.733,163.642,900.609759,-0.058053,-0.012107,0.007170
2 Jul 2007 11:17:00.000,-13.216,162.910,901.112723,-0.058024,-0.012303,0.009575
2 Jul 2007 11:18:00.000,-16.696,162.164,901.755858,-0.057985,-0.012568,0.011836
2 Jul 2007 11:19:00.000,-20.174,161.400,902.529499,-0.057938,-0.012911,0.013920
2 Jul 2007 11:20:00.000,-23.648,160.613,903.422027,-0.057880,-0.013343,0.015794
2 Jul 2007 11:21:00.000,-27.119,159.797,904.420055,-0.057812,-0.013881,0.017432
2 Jul 2007 11:22:00.000,-30.586,158.945,905.508626,-0.057733,-0.014544,0.018809
2 Jul 2007 11:23:00.000,-34.047,158.049,906.671450,-0.057641,-0.015360,0.019904
2 Jul 2007 11:24:00.000,-37.502,157.098,907.891144,-0.057535,-0.016368,0.020702
2 Jul 2007 11:25:00.000,-40.951,156.080,909.149506,-0.057411,-0.017618,0.021191
2 Jul 2007 11:26:00.000,-44.391,154.978,910.427780,-0.057266,-0.019182,0.021365
2 Jul 2007 11:27:00.000,-47.822,153.770,911.706943,-0.057092,-0.021160,0.021221
2 Jul 2007 11:28:00.000,-51.242,152.427,912.967987,-0.056881,-0.023698,0.020762
2 Jul 2007 11:29:00.000,-54.647,150.910,914.192202,-0.056619,-0.027014,0.019995
2 Jul 2007 11:30:00.000,-58.034,149.163,915.361450,-0.056282,-0.031438,0.018932
2 Jul 2007 11:31:00.000,-61.399,147.105,916.458432,-0.055834,-0.037498,0.017589
2 Jul 2007 11:32:00.000,-64.731,144.614,917.466938,-0.055214,-0.046060,0.015986
2 Jul 2007 11:33:00.000,-68.019,141.499,918.372087,-0.054310,-0.058622,0.014148
2 Jul 2007 11:34:00.000,-71.239,137.447,919.160534,-0.052915,-0.077885,0.012101
2 Jul 2007 11:35:00.000,-74.350,131.920,919.820670,-0.050608,-0.108921,0.009876
2 Jul 2007 11:36:00.000,-77.276,123.955,920.342780,-0.046485,-0.161242,0.007506
2 Jul 2007 11:37:00.000,-79.854,111.846,920.719188,-0.038550,-0.249662,0.005025
2 Jul 2007 11:38:00.000,-81.752,93.206,920.944362,-0.023150,-0.374332,0.002471
2 Jul 2007 11:39:00.000,-82.442,67.963,921.014993,0.001220,-0.444476,-0.000120
2 Jul 2007 11:40:00.000,-81.619,43.140,920.930045,0.024983,-0.362753,-0.002709
2 Jul 2007 11:41:00.000,-79.638,25.185,920.690765,0.039528,-0.239651,-0.005258
2 Jul 2007 11:42:00.000,-77.018,13.554,920.300668,0.046982,-0.155159,-0.007730
2 Jul 2007 11:43:00.000,-74.070,5.871,919.765488,0.050878,-0.105359,-0.010088
2 Jul 2007 11:44:00.000,-70.946,0.512,919.093094,0.053073,-0.075719,-0.012298
2 Jul 2007 11:45:00.000,-67.718,-3.436,918.293381,0.054410,-0.057238,-0.014327
2 Jul 2007 11:46:00.000,-64.426,-6.483,917.378126,0.055281,-0.045133,-0.016144
2 Jul 2007 11:47:00.000,-61.090,-8.928,916.360824,0.055882,-0.036852,-0.017724
2 Jul 2007 11:48:00.000,-57.723,-10.953,915.256488,0.056317,-0.030972,-0.019042
2 Jul 2007 11:49:00.000,-54.334,-12.676,914.081438,0.056646,-0.026668,-0.020078
2 Jul 2007 11:50:00.000,-50.927,-14.174,912.853060,0.056903,-0.023436,-0.020817
2 Jul 2007 11:51:00.000,-47.506,-15.503,911.589557,0.057110,-0.020957,-0.021247
2 Jul 2007 11:52:00.000,-44.075,-16.700,910.309679,0.057280,-0.019022,-0.021362
2 Jul 2007 11:53:00.000,-40.633,-17.794,909.032446,0.057423,-0.017491,-0.021159
2 Jul 2007 11:54:00.000,-37.184,-18.805,907.776869,0.057545,-0.016266,-0.020641
2 Jul 2007 11:55:00.000,-33.728,-19.750,906.561663,0.057650,-0.015278,-0.019815
2 Jul 2007 11:56:00.000,-30.267,-20.642,905.404969,0.057741,-0.014477,-0.018693
2 Jul 2007 11:57:00.000,-26.800,-21.490,904.324077,0.057819,-0.013826,-0.017292
2 Jul 2007 11:58:00.000,-23.328,-22.304,903.335166,0.057886,-0.013300,-0.015631
2 Jul 2007 11:59:00.000,-19.854,-23.088,902.453057,0.057942,-0.012876,-0.013736
2 Jul 2007 12:00:00.000,-16.376,-23.850,901.690983,0.057989,-0.012541,-0.011635
2 Jul 2007 12:01:00.000,-12.895,-24.595,901.060390,0.058027,-0.012282,-0.009359
2 Jul 2007 12:02:00.000,-9.412,-25.326,900.570754,0.058055,-0.012093,-0.006942
2 Jul 2007 12:03:00.000,-5.929,-26.047,900.229440,0.058075,-0.011965,-0.004421
2 Jul 2007 12:04:00.000,-2.444,-26.763,900.041584,0.058086,-0.011897,-0.001833
2 Jul 2007 12:05:00.000,1.042,-27.476,900.010013,0.058087,-0.011886,0.000782
2 Jul 2007 12:06:00.000,4.527,-28.190,900.135202,0.058080,-0.011931,0.003386
2 Jul 2007 12:07:00.000,8.011,-28.909,900.415268,0.058064,-0.012034,0.005938
2 Jul 2007 12:08:00.000,11.494,-29.635,900.845994,0.058039,-0.012198,0.008401
2 Jul 2007 12:09:00.000,14.976,-30.374,901.420903,0.058006,-0.012428,0.010738
2 Jul 2007 12:10:00.000,18.455,-31.128,902.131350,0.057963,-0.012731,0.012914
2 Jul 2007 12:11:00.000,21.931,-31.903,902.966662,0.057910,-0.013118,0.014895
2 Jul 2007 12:12:00.000,25.404,-32.704,903.914303,0.057847,-0.013601,0.016653
2 Jul 2007 12:13:00.000,28.872,-33.538,904.960065,0.057774,-0.014199,0.018162
2 Jul 2007 12:14:00.000,32.336,-34.411,906.088285,0.057688,-0.014935,0.019399
2 Jul 2007 12:15:00.000,35.795,-35.333,907.282090,0.057590,-0.015843,0.020345
2 Jul 2007 12:16:00.000,39.247,-36.316,908.523650,0.057475,-0.016965,0.020988
2 Jul 2007 12:17:00.000,42.691,-37.375,909.794446,0.057341,-0.018364,0.021319
2 Jul 2007 12:18:00.000,46.127,-38.527,911.075552,0.057182,-0.020122,0.021332
2 Jul 2007 12:19:00.000,49.552,-39.799,912.347919,0.056991,-0.022362,0.021028
2 Jul 2007 12:20:00.000,52.965,-41.224,913.592653,0.056756,-0.025260,0.020412
2 Jul 2007 12:21:00.000,56.362,-42.849,914.791300,0.056460,-0.029085,0.019494
2 Jul 2007 12:22:00.000,59.739,-44.741,915.926113,0.056073,-0.034253,0.018287
2 Jul 2007 12:23:00.000,63.088,-46.999,916.980313,0.055548,-0.041440,0.016810
2 Jul 2007 12:24:00.000,66.400,-49.776,917.938335,0.054802,-0.051780,0.015085
2 Jul 2007 12:25:00.000,69.657,-53.315,918.786048,0.053685,-0.067280,0.013137
2 Jul 2007 12:26:00.000,72.829,-58.025,919.510963,0.051903,-0.091641,0.010997
2 Jul 2007 12:27:00.000,75.860,-64.625,920.102408,0.048840,-0.131874,0.008694
2 Jul 2007 12:28:00.000,78.638,-74.414,920.551685,0.043142,-0.200482,0.006264
2 Jul 2007 12:29:00.000,80.929,-89.538,920.852189,0.031959,-0.310624,0.003741
2 Jul 2007 12:30:00.000,82.286,-111.916,920.999505,0.011633,-0.426909,0.001164
2 Jul 2007 12:31:00.000,82.206,-138.137,920.991469,-0.014165,-0.418336,-0.001431
2 Jul 2007 12:32:00.000,80.726,-159.780,920.828198,-0.033490,-0.297485,-0.004005
2 Jul 2007 12:33:00.000,78.368,-174.235,920.512092,-0.043920,-0.191607,-0.006519
2 Jul 2007 12:34:00.000,75.556,176.390,920.047794,-0.049246,-0.126671,-0.008938
2 Jul 2007 12:35:00.000,72.507,170.032,919.442131,-0.052132,-0.088548,-0.011226
2 Jul 2007 12:36:00.000,69.324,165.469,918.704012,-0.053825,-0.065352,-0.013348
2 Jul 2007 12:37:00.000,66.060,162.024,917.844303,-0.054893,-0.050517,-0.015274
2 Jul 2007 12:38:00.000,62.744,159.310,916.875671,-0.055610,-0.040576,-0.016974
2 Jul 2007 12:39:00.000,59.391,157.096,915.812404,-0.056118,-0.033641,-0.018424
2 Jul 2007 12:40:00.000,56.012,155.235,914.670206,-0.056494,-0.028637,-0.019602
2 Jul 2007 12:41:00.000,52.613,153.634,913.465965,-0.056783,-0.024923,-0.020490
2 Jul 2007 12:42:00.000,49.199,152.227,912.217514,-0.057013,-0.022103,-0.021074
2 Jul 2007 12:43:00.000,45.773,150.969,910.943365,-0.057200,-0.019921,-0.021345
2 Jul 2007 12:44:00.000,42.336,149.827,909.662441,-0.057356,-0.018204,-0.021299
2 Jul 2007 12:45:00.000,38.891,148.777,908.393792,-0.057487,-0.016838,-0.020936
2 Jul 2007 12:46:00.000,35.438,147.801,907.156315,-0.057600,-0.015740,-0.020261
2 Jul 2007 12:47:00.000,31.979,146.884,905.968470,-0.057698,-0.014852,-0.019284
2 Jul 2007 12:48:00.000,28.514,146.015,904.848000,-0.057782,-0.014131,-0.018018
2 Jul 2007 12:49:00.000,25.045,145.186,903.811667,-0.057854,-0.013546,-0.016483
2 Jul 2007 12:50:00.000,21.572,144.388,902.874993,-0.057916,-0.013074,-0.014700
2 Jul 2007 12:51:00.000,18.096,143.615,902.052022,-0.057967,-0.012696,-0.012698
2 Jul 2007 12:52:00.000,14.616,142.862,901.355108,-0.058010,-0.012401,-0.010504
2 Jul 2007 12:53:00.000,11.135,142.125,900.794721,-0.058042,-0.012178,-0.008152
2 Jul 2007 12:54:00.000,7.651,141.400,900.379287,-0.058066,-0.012021,-0.005678
2 Jul 2007 12:55:00.000,4.167,140.682,900.115056,-0.058081,-0.011924,-0.003119
2 Jul 2007 12:56:00.000,0.682,139.968,900.006004,-0.058088,-0.011884,-0.000512
2 Jul 2007 12:57:00.000,-2.804,139.254,900.053773,-0.058085,-0.011901,0.002102
2 Jul 2007 12:58:00.000,-6.288,138.538,900.257644,-0.058073,-0.011976,0.004685
2 Jul 2007 12:59:00.000,-9.772,137.816,900.614548,-0.058053,-0.012109,0.007197
2 Jul 2007 13:00:00.000,-13.254,137.084,901.119115,-0.058024,-0.012306,0.009601
2 Jul 2007 13:01:00.000,-16.735,136.338,901.763757,-0.057985,-0.012572,0.011860
2 Jul 2007 13:02:00.000,-20.212,135.574,902.538785,-0.057937,-0.012915,0.013942
2 Jul 2007 13:03:00.000,-23.687,134.787,903.432563,-0.057879,-0.013349,0.015814
2 Jul 2007 13:04:00.000,-27.158,133.970,904.431682,-0.057811,-0.013887,0.017449
2 Jul 2007 13:05:00.000,-30.624,133.118,905.521170,-0.057732,-0.014552,0.018822
2 Jul 2007 13:06:00.000,-34.085,132.221,906.684722,-0.057640,-0.015370,0.019914
2 Jul 2007 13:07:00.000,-37.541,131.269,907.904948,-0.057534,-0.016380,0.020709
2 Jul 2007 13:08:00.000,-40.989,130.250,909.163635,-0.057410,-0.017633,0.021195
2 Jul 2007 13:09:00.000,-44.429,129.147,910.442024,-0.057264,-0.019201,0.021365
2 Jul 2007 13:10:00.000,-47.860,127.938,911.721090,-0.057090,-0.021184,0.021218
2 Jul 2007 13:11:00.000,-51.279,126.594,912.981827,-0.056879,-0.023730,0.020755
2 Jul 2007 13:12:00.000,-54.685,125.075,914.205530,-0.056616,-0.027056,0.019985
2 Jul 2007 13:13:00.000,-58.072,123.325,915.374068,-0.056278,-0.031495,0.018919
2 Jul 2007 13:14:00.000,-61.436,121.263,916.470154,-0.055829,-0.037577,0.017573
2 Jul 2007 13:15:00.000,-64.768,118.766,917.477591,-0.055206,-0.046174,0.015967
2 Jul 2007 13:16:00.000,-68.055,115.642,918.381513,-0.054298,-0.058792,0.014126
2 Jul 2007 13:17:00.000,-71.274,111.577,919.168596,-0.052895,-0.078152,0.012077
2 Jul 2007 13:18:00.000,-74.384,106.030,919.827248,-0.050575,-0.109362,0.009851
2 Jul 2007 13:19:00.000,-77.307,98.030,920.347778,-0.046423,-0.161997,0.007479
2 Jul 2007 13:20:00.000,-79.879,85.861,920.722532,-0.038428,-0.250895,0.004997
2 Jul 2007 13:21:00.000,-81.768,67.138,920.946002,-0.022923,-0.375705,0.002442
2 Jul 2007 13:22:00.000,-82.441,41.849,921.014907,0.001514,-0.444372,-0.000148
2 Jul 2007 13:23:00.000,-81.603,17.081,920.928232,0.025198,-0.361337,-0.002737
2 Jul 2007 13:24:00.000,-79.612,-0.792,920.687253,0.039642,-0.238470,-0.005286
2 Jul 2007 13:25:00.000,-76.986,-12.367,920.295508,0.047040,-0.154445,-0.007756
2 Jul 2007 13:26:00.000,-74.036,-20.017,919.758756,0.050909,-0.104941,-0.010113
2 Jul 2007 13:27:00.000,-70.910,-25.356,919.084890,0.053091,-0.075464,-0.012321
2 Jul 2007 13:28:00.000,-67.682,-29.292,918.283825,0.054421,-0.057074,-0.014348
2 Jul 2007 13:29:00.000,-64.389,-32.331,917.367359,0.055289,-0.045024,-0.016163
2 Jul 2007 13:30:00.000,-61.053,-34.770,916.349005,0.055887,-0.036775,-0.017740
2 Jul 2007 13:31:00.000,-57.686,-36.791,915.243791,0.056321,-0.030917,-0.019055
2 Jul 2007 13:32:00.000,-54.296,-38.511,914.068050,0.056649,-0.026627,-0.020088
2 Jul 2007 13:33:00.000,-50.889,-40.008,912.839181,0.056905,-0.023405,-0.020824
2 Jul 2007 13:34:00.000,-47.468,-41.335,911.575392,0.057112,-0.020932,-0.021250
2 Jul 2007 13:35:00.000,-44.036,-42.530,910.295438,0.057282,-0.019003,-0.021362
2 Jul 2007 13:36:00.000,-40.595,-43.623,909.018342,0.057425,-0.017476,-0.021155
2 Jul 2007 13:37:00.000,-37.146,-44.633,907.763111,0.057547,-0.016253,-0.020634
2 Jul 2007 13:38:00.000,-33.690,-45.578,906.548457,0.057651,-0.015268,-0.019804
2 Jul 2007 13:39:00.000,-30.228,-46.469,905.392512,0.057742,-0.014469,-0.018679
2 Jul 2007 13:40:00.000,-26.761,-47.317,904.312555,0.057820,-0.013820,-0.017274
2 Jul 2007 13:41:00.000,-23.290,-48.130,903.324752,0.057887,-0.013294,-0.015611
2 Jul 2007 13:42:00.000,-19.815,-48.915,902.443907,0.057943,-0.012872,-0.013714
2 Jul 2007 13:43:00.000,-16.337,-49.677,901.683235,0.057990,-0.012537,-0.011610
2 Jul 2007 13:44:00.000,-12.856,-50.421,901.054159,0.058027,-0.012280,-0.009333
2 Jul 2007 13:45:00.000,-9.374,-51.151,900.566135,0.058056,-0.012091,-0.006914
2 Jul 2007 13:46:00.000,-5.890,-51.873,900.226502,0.058075,-0.011964,-0.004392
2 Jul 2007 13:47:00.000,-2.405,-52.588,900.040371,0.058086,-0.011897,-0.001804
2 Jul 2007 13:48:00.000,1.080,-53.302,900.010544,0.058087,-0.011886,0.000811
2 Jul 2007 13:49:00.000,4.565,-54.016,900.137469,0.058080,-0.011932,0.003414
2 Jul 2007 13:50:00.000,8.050,-54.735,900.419236,0.058064,-0.012036,0.005966
2 Jul 2007 13:51:00.000,11.533,-55.461,900.851605,0.058039,-0.012200,0.008428
2 Jul 2007 13:52:00.000,15.014,-56.200,901.428071,0.058005,-0.012431,0.010763
2 Jul 2007 13:53:00.000,18.493,-56.954,902.139968,0.057962,-0.012735,0.012937
2 Jul 2007 13:54:00.000,21.969,-57.730,902.976601,0.057909,-0.013122,0.014916
2 Jul 2007 13:55:00.000,25.442,-58.531,903.925413,0.057846,-0.013607,0.016671
2 Jul 2007 13:56:00.000,28.911,-59.365,904.972179,0.057773,-0.014206,0.018177
2 Jul 2007 13:57:00.000,32.375,-60.239,906.101224,0.057687,-0.014944,0.019411
2 Jul 2007 13:58:00.000,35.833,-61.162,907.295659,0.057588,-0.015854,0.020354
2 Jul 2007 13:59:00.000,39.285,-62.145,908.537647,0.057473,-0.016979,0.020994
2 Jul 2007 14:00:00.000,42.729,-63.205,909.808662,0.057339,-0.018381,0.021321
2 Jul 2007 14:01:00.000,46.165,-64.358,911.089776,0.057180,-0.020144,0.021330
2 Jul 2007 14:02:00.000,49.590,-65.631,912.361939,0.056989,-0.022390,0.021023
2 Jul 2007 14:03:00.000,53.003,-67.058,913.606262,0.056754,-0.025297,0.020403
2 Jul 2007 14:04:00.000,56.400,-68.686,914.804296,0.056456,-0.029134,0.019482
2 Jul 2007 14:05:00.000,59.776,-70.581,915.938303,0.056068,-0.034321,0.018272
2 Jul 2007 14:06:00.000,63.125,-72.844,916.991518,0.055541,-0.041534,0.016792
2 Jul 2007 14:07:00.000,66.436,-75.628,917.948389,0.054792,-0.051918,0.015064
2 Jul 2007 14:08:00.000,69.693,-79.177,918.794803,0.053670,-0.067492,0.013115
2 Jul 2007 14:09:00.000,72.864,-83.903,919.518290,0.051878,-0.091983,0.010972
2 Jul 2007 14:10:00.000,75.893,-90.531,920.108199,0.048795,-0.132451,0.008668
2 Jul 2007 14:11:00.000,78.667,-100.365,920.555855,0.043055,-0.201465,0.006236
2 Jul 2007 14:12:00.000,80.950,-115.563,920.854677,0.031789,-0.312053,0.003713
2 Jul 2007 14:13:00.000,82.293,-138.019,921.000274,0.011356,-0.427747,0.001135
2 Jul 2007 14:14:00.000,82.196,-164.233,920.990508,-0.014433,-0.417332,-0.001460
2 Jul 2007 14:15:00.000,80.704,174.204,920.825522,-0.033648,-0.296087,-0.004033
2 Jul 2007 14:16:00.000,78.339,159.820,920.507739,-0.044001,-0.190679,-0.006547
2 Jul 2007 14:17:00.000,75.523,150.488,920.041829,-0.049289,-0.126127,-0.008964
2 Jul 2007 14:18:00.000,72.472,144.155,919.434641,-0.052156,-0.088224,-0.011250
2 Jul 2007 14:19:00.000,69.288,139.608,918.695107,-0.053839,-0.065149,-0.013371
2 Jul 2007 14:20:00.000,66.024,136.173,917.834114,-0.054903,-0.050384,-0.015294
2 Jul 2007 14:21:00.000,62.707,133.466,916.864349,-0.055617,-0.040485,-0.016992
2 Jul 2007 14:22:00.000,59.354,131.256,915.800117,-0.056123,-0.033576,-0.018439
2 Jul 2007 14:23:00.000,55.974,129.398,914.657134,-0.056498,-0.028589,-0.019614
2 Jul 2007 14:24:00.000,52.576,127.799,913.452302,-0.056786,-0.024888,-0.020498
2 Jul 2007 14:25:00.000,49.161,126.394,912.203462,-0.057015,-0.022076,-0.021079
2 Jul 2007 14:26:00.000,45.735,125.138,910.929133,-0.057202,-0.019899,-0.021346
2 Jul 2007 14:27:00.000,42.298,123.997,909.648241,-0.057357,-0.018187,-0.021297
2 Jul 2007 14:28:00.000,38.852,122.948,908.379835,-0.057489,-0.016824,-0.020931
2 Jul 2007 14:29:00.000,35.399,121.973,907.142809,-0.057602,-0.015729,-0.020252
2 Jul 2007 14:30:00.000,31.940,121.056,905.955616,-0.057699,-0.014843,-0.019272
2 Jul 2007 14:31:00.000,28.476,120.188,904.835991,-0.057783,-0.014124,-0.018003
2 Jul 2007 14:32:00.000,25.007,119.359,903.800683,-0.057855,-0.013540,-0.016464
2 Jul 2007 14:33:00.000,21.534,118.561,902.865198,-0.057916,-0.013069,-0.014679
2 Jul 2007 14:34:00.000,18.057,117.789,902.043563,-0.057968,-0.012693,-0.012674
2 Jul 2007 14:35:00.000,14.578,117.036,901.348112,-0.058010,-0.012398,-0.010479
2 Jul 2007 14:36:00.000,11.096,116.300,900.789294,-0.058043,-0.012176,-0.008125
2 Jul 2007 14:37:00.000,7.613,115.574,900.375510,-0.058067,-0.012019,-0.005650
2 Jul 2007 14:38:00.000,4.128,114.856,900.112986,-0.058082,-0.011923,-0.003090
2 Jul 2007 14:39:00.000,0.643,114.142,900.005673,-0.058088,-0.011884,-0.000483
2 Jul 2007 14:40:00.000,-2.842,113.429,900.055185,-0.058085,-0.011902,0.002131
2 Jul 2007 14:41:00.000,-6.327,112.713,900.260778,-0.058073,-0.011977,0.004713
2 Jul 2007 14:42:00.000,-9.811,111.990,900.619356,-0.058053,-0.012111,0.007224
2 Jul 2007 14:43:00.000,-13.293,111.258,901.125526,-0.058023,-0.012308,0.009627
2 Jul 2007 14:44:00.000,-16.773,110.512,901.771674,-0.057985,-0.012575,0.011884
2 Jul 2007 14:45:00.000,-20.251,109.748,902.548090,-0.057937,-0.012920,0.013964
2 Jul 2007 14:46:00.000,-23.726,108.960,903.443115,-0.057879,-0.013354,0.015833
2 Jul 2007 14:47:00.000,-27.196,108.143,904.443324,-0.057811,-0.013894,0.017465
2 Jul 2007 14:48:00.000,-30.663,107.290,905.533727,-0.057731,-0.014560,0.018836
2 Jul 2007 14:49:00.000,-34.124,106.393,906.698007,-0.057639,-0.015380,0.019925
2 Jul 2007 14:50:00.000,-37.579,105.441,907.918762,-0.057532,-0.016393,0.020716
2 Jul 2007 14:51:00.000,-41.027,104.421,909.177772,-0.057408,-0.017649,0.021199
2 Jul 2007 14:52:00.000,-44.468,103.317,910.456273,-0.057262,-0.019220,0.021365
2 Jul 2007 14:53:00.000,-47.898,102.106,911.735240,-0.057088,-0.021209,0.021214
2 Jul 2007 14:54:00.000,-51.317,100.760,912.995668,-0.056876,-0.023762,0.020748
2 Jul 2007 14:55:00.000,-54.722,99.239,914.218856,-0.056612,-0.027099,0.019974
2 Jul 2007 14:56:00.000,-58.109,97.486,915.386683,-0.056274,-0.031553,0.018905
2 Jul 2007 14:57:00.000,-61.473,95.420,916.481870,-0.055823,-0.037657,0.017556
2 Jul 2007 14:58:00.000,-64.805,92.917,917.488236,-0.055197,-0.046289,0.015948
2 Jul 2007 14:59:00.000,-68.091,89.785,918.390930,-0.054285,-0.058964,0.014105
2 Jul 2007 15:00:00.000,-71.309,85.707,919.176646,-0.052876,-0.078421,0.012054
2 Jul 2007 15:01:00.000,-74.418,80.139,919.833812,-0.050541,-0.109806,0.009825
2 Jul 2007 15:02:00.000,-77.338,72.104,920.352760,-0.046361,-0.162755,0.007452
2 Jul 2007 15:03:00.000,-79.905,59.876,920.725859,-0.038305,-0.252134,0.004969
2 Jul 2007 15:04:00.000,-81.783,41.069,920.947625,-0.022695,-0.377074,0.002414
2 Jul 2007 15:05:00.000,-82.440,15.735,921.014802,0.001808,-0.444246,-0.000177
2 Jul 2007 15:06:00.000,-81.586,-8.978,920.926401,0.025412,-0.359918,-0.002766
2 Jul 2007 15:07:00.000,-79.585,-26.769,920.683722,0.039755,-0.237294,-0.005314
2 Jul 2007 15:08:00.000,-76.955,-38.288,920.290330,0.047098,-0.153736,-0.007783
2 Jul 2007 15:09:00.000,-74.002,-45.905,919.752007,0.050941,-0.104525,-0.010139
2 Jul 2007 15:10:00.000,-70.875,-51.224,919.076668,0.053110,-0.075210,-0.012345
2 Jul 2007 15:11:00.000,-67.646,-55.148,918.274252,0.054433,-0.056912,-0.014369
2 Jul 2007 15:12:00.000,-64.352,-58.179,917.356576,0.055296,-0.044914,-0.016182
2 Jul 2007 15:13:00.000,-61.015,-60.612,916.337171,0.055893,-0.036698,-0.017756
