"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
2 Jul 2007 13:24:00.000,-70.472,100.003,918.982258,0.053246,-0.072887,-0.012595
2 Jul 2007 13:25:00.000,-67.237,96.190,918.165545,0.054512,-0.055480,-0.014595
2 Jul 2007 13:26:00.000,-63.939,93.228,917.235137,0.055345,-0.043993,-0.016380
2 Jul 2007 13:27:00.000,-60.600,90.840,916.204754,0.055924,-0.036084,-0.017924
2 Jul 2007 13:28:00.000,-57.232,88.853,915.089604,0.056346,-0.030440,-0.019202
2 Jul 2007 13:29:00.000,-53.841,87.157,913.906170,0.056667,-0.026291,-0.020197
2 Jul 2007 13:30:00.000,-50.433,85.678,912.671967,0.056918,-0.023164,-0.020892
2 Jul 2007 13:31:00.000,-47.012,84.363,911.405288,0.057121,-0.020759,-0.021278
2 Jul 2007 13:32:00.000,-43.579,83.176,910.124932,0.057289,-0.018878,-0.021348
2 Jul 2007 13:33:00.000,-40.137,82.090,908.849931,0.057430,-0.017386,-0.021100
2 Jul 2007 13:34:00.000,-36.688,81.084,907.599268,0.057551,-0.016191,-0.020537
2 Jul 2007 13:35:00.000,-33.232,80.142,906.391588,0.057654,-0.015227,-0.019669
2 Jul 2007 13:36:00.000,-29.770,79.253,905.244923,0.057743,-0.014444,-0.018506
2 Jul 2007 13:37:00.000,-26.303,78.406,904.176416,0.057820,-0.013809,-0.017066
2 Jul 2007 13:38:00.000,-22.831,77.594,903.202065,0.057886,-0.013294,-0.015371
2 Jul 2007 13:39:00.000,-19.357,76.809,902.336473,0.057942,-0.012882,-0.013446
2 Jul 2007 13:40:00.000,-15.879,76.046,901.592629,0.057988,-0.012556,-0.011318
2 Jul 2007 13:41:00.000,-12.398,75.301,900.981705,0.058024,-0.012306,-0.009020
2 Jul 2007 13:42:00.000,-8.916,74.568,900.512884,0.058052,-0.012124,-0.006587
2 Jul 2007 13:43:00.000,-5.432,73.844,900.193217,0.058070,-0.012005,-0.004055
2 Jul 2007 13:44:00.000,-1.948,73.126,900.027515,0.058079,-0.011944,-0.001462
2 Jul 2007 13:45:00.000,1.537,72.410,900.018272,0.058080,-0.011941,0.001154
2 Jul 2007 13:46:00.000,5.022,71.692,900.165628,0.058071,-0.011995,0.003752
2 Jul 2007 13:47:00.000,8.506,70.969,900.467363,0.058054,-0.012107,0.006293
2 Jul 2007 13:48:00.000,11.988,70.238,900.918937,0.058028,-0.012281,0.008740
2 Jul 2007 13:49:00.000,15.469,69.494,901.513559,0.057993,-0.012523,0.011056
2 Jul 2007 13:50:00.000,18.947,68.734,902.242288,0.057948,-0.012839,0.013205
2 Jul 2007 13:51:00.000,22.422,67.952,903.094180,0.057893,-0.013241,0.015156
2 Jul 2007 13:52:00.000,25.894,67.143,904.056449,0.057829,-0.013742,0.016880
2 Jul 2007 13:53:00.000,29.361,66.301,905.114670,0.057753,-0.014362,0.018350
2 Jul 2007 13:54:00.000,32.824,65.417,906.252999,0.057665,-0.015126,0.019547
2 Jul 2007 13:55:00.000,36.281,64.482,907.454414,0.057564,-0.016067,0.020451
2 Jul 2007 13:56:00.000,39.731,63.484,908.700973,0.057445,-0.017232,0.021050
2 Jul 2007 13:57:00.000,43.174,62.408,909.974089,0.057307,-0.018684,0.021335
2 Jul 2007 13:58:00.000,46.608,61.235,911.254804,0.057143,-0.020514,0.021303
2 Jul 2007 13:59:00.000,50.031,59.937,912.524079,0.056944,-0.022848,0.020954
2 Jul 2007 14:00:00.000,53.440,58.479,913.763070,0.056699,-0.025877,0.020295
2 Jul 2007 14:01:00.000,56.833,56.812,914.953412,0.056389,-0.029885,0.019334
2 Jul 2007 14:02:00.000,60.205,54.864,916.077484,0.055981,-0.035320,0.018088
2 Jul 2007 14:03:00.000,63.548,52.531,917.118670,0.055424,-0.042907,0.016575
2 Jul 2007 14:04:00.000,66.851,49.648,918.061599,0.054628,-0.053878,0.014817
2 Jul 2007 14:05:00.000,70.095,45.955,918.892364,0.053427,-0.070413,0.012841
2 Jul 2007 14:06:00.000,73.248,41.009,919.598729,0.051492,-0.096554,0.010676
2 Jul 2007 14:07:00.000,76.246,34.029,920.170295,0.048134,-0.139909,0.008353
2 Jul 2007 14:08:00.000,78.966,23.616,920.598658,0.041839,-0.213580,0.005908
2 Jul 2007 14:09:00.000,81.148,7.550,920.877521,0.029530,-0.328023,0.003376
2 Jul 2007 14:10:00.000,82.319,-15.667,921.002786,0.007976,-0.433408,0.000794
2 Jul 2007 14:11:00.000,82.021,-41.549,920.972614,-0.017405,-0.402209,-0.001799
2 Jul 2007 14:12:00.000,80.391,-62.067,920.787447,-0.035284,-0.279431,-0.004366
2 Jul 2007 14:13:00.000,77.957,-75.643,920.450006,-0.044783,-0.180388,-0.006868
2 Jul 2007 14:14:00.000,75.108,-84.505,919.965249,-0.049675,-0.120348,-0.009270
2 Jul 2007 14:15:00.000,72.039,-90.573,919.340303,-0.052361,-0.084898,-0.011536
2 Jul 2007 14:16:00.000,68.846,-94.964,918.584363,-0.053957,-0.063140,-0.013631
2 Jul 2007 14:17:00.000,65.576,-98.302,917.708557,-0.054974,-0.049112,-0.015526
2 Jul 2007 14:18:00.000,62.256,-100.947,916.725792,-0.055662,-0.039646,-0.017192
2 Jul 2007 14:19:00.000,58.900,-103.116,915.650568,-0.056153,-0.033005,-0.018604
2 Jul 2007 14:20:00.000,55.520,-104.944,914.498767,-0.056519,-0.028191,-0.019742
2 Jul 2007 14:21:00.000,52.120,-106.523,913.287423,-0.056801,-0.024605,-0.020587
2 Jul 2007 14:22:00.000,48.705,-107.914,912.034477,-0.057026,-0.021873,-0.021127
2 Jul 2007 14:23:00.000,45.277,-109.160,910.758512,-0.057210,-0.019752,-0.021353
2 Jul 2007 14:24:00.000,41.840,-110.293,909.478482,-0.057363,-0.018082,-0.021262
2 Jul 2007 14:25:00.000,38.394,-111.336,908.213427,-0.057493,-0.016750,-0.020854
2 Jul 2007 14:26:00.000,34.941,-112.308,906.982196,-0.057605,-0.015678,-0.020136
2 Jul 2007 14:27:00.000,31.482,-113.222,905.803158,-0.057701,-0.014811,-0.019117
2 Jul 2007 14:28:00.000,28.017,-114.089,904.693930,-0.057784,-0.014106,-0.017812
2 Jul 2007 14:29:00.000,24.548,-114.917,903.671107,-0.057855,-0.013535,-0.016240
2 Jul 2007 14:30:00.000,21.075,-115.715,902.750011,-0.057916,-0.013074,-0.014425
2 Jul 2007 14:31:00.000,17.599,-116.488,901.944455,-0.057966,-0.012707,-0.012393
2 Jul 2007 14:32:00.000,14.119,-117.242,901.266535,-0.058007,-0.012421,-0.010176
2 Jul 2007 14:33:00.000,10.638,-117.980,900.726435,-0.058039,-0.012206,-0.007805
2 Jul 2007 14:34:00.000,7.155,-118.708,900.332277,-0.058062,-0.012056,-0.005317
2 Jul 2007 14:35:00.000,3.671,-119.428,900.089991,-0.058076,-0.011967,-0.002749
2 Jul 2007 14:36:00.000,0.186,-120.145,900.003223,-0.058081,-0.011936,-0.000140
2 Jul 2007 14:37:00.000,-3.299,-120.861,900.073281,-0.058077,-0.011961,0.002472
2 Jul 2007 14:38:00.000,-6.783,-121.581,900.299108,-0.058064,-0.012044,0.005046
2 Jul 2007 14:39:00.000,-10.266,-122.308,900.677306,-0.058042,-0.012187,0.007545
2 Jul 2007 14:40:00.000,-13.748,-123.045,901.202185,-0.058011,-0.012394,0.009929
2 Jul 2007 14:41:00.000,-17.228,-123.797,901.865852,-0.057971,-0.012673,0.012165
2 Jul 2007 14:42:00.000,-20.704,-124.567,902.658335,-0.057922,-0.013031,0.014218
2 Jul 2007 14:43:00.000,-24.178,-125.362,903.567734,-0.057862,-0.013481,0.016057
2 Jul 2007 14:44:00.000,-27.648,-126.187,904.580409,-0.057792,-0.014039,0.017656
2 Jul 2007 14:45:00.000,-31.113,-127.049,905.681190,-0.057710,-0.014728,0.018991
2 Jul 2007 14:46:00.000,-34.573,-127.958,906.853604,-0.057616,-0.015577,0.020041
2 Jul 2007 14:47:00.000,-38.026,-128.923,908.080131,-0.057506,-0.016624,0.020792
2 Jul 2007 14:48:00.000,-41.473,-129.958,909.342468,-0.057378,-0.017925,0.021233
2 Jul 2007 14:49:00.000,-44.911,-131.080,910.621807,-0.057227,-0.019555,0.021358
2 Jul 2007 14:50:00.000,-48.340,-132.313,911.899113,-0.057047,-0.021621,0.021166
2 Jul 2007 14:51:00.000,-51.756,-133.686,913.155409,-0.056827,-0.024278,0.020659
2 Jul 2007 14:52:00.000,-55.158,-135.243,914.372060,-0.056552,-0.027758,0.019846
2 Jul 2007 14:53:00.000,-58.541,-137.041,915.531043,-0.056197,-0.032417,0.018739
2 Jul 2007 14:54:00.000,-61.899,-139.168,916.615216,-0.055722,-0.038825,0.017355
2 Jul 2007 14:55:00.000,-65.224,-141.753,917.608562,-0.055060,-0.047924,0.015715
2 Jul 2007 14:56:00.000,-68.500,-145.004,918.496423,-0.054087,-0.061347,0.013844
2 Jul 2007 14:57:00.000,-71.703,-149.259,919.265715,-0.052571,-0.082062,0.011768
2 Jul 2007 14:58:00.000,-74.789,-155.105,919.905109,-0.050040,-0.115637,0.009519
2 Jul 2007 14:59:00.000,-77.668,-163.594,920.405199,-0.045467,-0.172353,0.007130
2 Jul 2007 15:00:00.000,-80.161,-176.551,920.758632,-0.036629,-0.266824,0.004636
2 Jul 2007 15:01:00.000,-81.902,163.721,920.960214,-0.019786,-0.390665,0.002075
2 Jul 2007 15:02:00.000,-82.361,138.091,921.006984,0.005225,-0.438141,-0.000518
2 Jul 2007 15:03:00.000,-81.331,114.228,920.898254,0.027691,-0.341741,-0.003102
2 Jul 2007 15:04:00.000,-79.231,97.418,920.635623,0.040884,-0.223871,-0.005641
2 Jul 2007 15:05:00.000,-76.553,86.521,920.222947,0.047641,-0.146043,-0.008098
2 Jul 2007 15:06:00.000,-73.576,79.255,919.666294,0.051219,-0.100178,-0.010435
2 Jul 2007 15:07:00.000,-70.437,74.137,918.973850,0.053263,-0.072648,-0.012618
2 Jul 2007 15:08:00.000,-67.200,70.335,918.155804,0.054523,-0.055326,-0.014616
2 Jul 2007 15:09:00.000,-63.902,67.381,917.224207,0.055353,-0.043888,-0.016399
2 Jul 2007 15:10:00.000,-60.563,64.998,916.192795,0.055930,-0.036011,-0.017939
2 Jul 2007 15:11:00.000,-57.194,63.015,915.076794,0.056350,-0.030387,-0.019215
2 Jul 2007 15:12:00.000,-53.803,61.322,913.892699,0.056670,-0.026252,-0.020206
2 Jul 2007 15:13:00.000,-50.395,59.845,912.658034,0.056921,-0.023134,-0.020898
2 Jul 2007 15:14:00.000,-46.973,58.532,911.391098,0.057123,-0.020736,-0.021281
2 Jul 2007 15:15:00.000,-43.541,57.346,910.110697,0.057291,-0.018860,-0.021347
2 Jul 2007 15:16:00.000,-40.099,56.261,908.835864,0.057432,-0.017372,-0.021095
2 Jul 2007 15:17:00.000,-36.649,55.255,907.585577,0.057552,-0.016180,-0.020529
2 Jul 2007 15:18:00.000,-33.193,54.315,906.378477,0.057655,-0.015217,-0.019657
2 Jul 2007 15:19:00.000,-29.731,53.426,905.232588,0.057744,-0.014436,-0.018491
2 Jul 2007 15:20:00.000,-26.264,52.579,904.165043,0.057821,-0.013802,-0.017049
2 Jul 2007 15:21:00.000,-22.793,51.767,903.191823,0.057887,-0.013289,-0.015351
2 Jul 2007 15:22:00.000,-19.318,50.983,902.327516,0.057942,-0.012878,-0.013423
2 Jul 2007 15:23:00.000,-15.840,50.220,901.585091,0.057988,-0.012553,-0.011293
2 Jul 2007 15:24:00.000,-12.359,49.475,900.975699,0.058025,-0.012304,-0.008994
2 Jul 2007 15:25:00.000,-8.877,48.742,900.508501,0.058052,-0.012123,-0.006560
2 Jul 2007 15:26:00.000,-5.393,48.019,900.190523,0.058070,-0.012004,-0.004026
2 Jul 2007 15:27:00.000,-1.909,47.301,900.026551,0.058079,-0.011944,-0.001433
2 Jul 2007 15:28:00.000,1.576,46.584,900.019051,0.058080,-0.011941,0.001183
2 Jul 2007 15:29:00.000,5.060,45.866,900.168138,0.058071,-0.011996,0.003780
2 Jul 2007 15:30:00.000,8.544,45.144,900.471568,0.058054,-0.012109,0.006321
2 Jul 2007 15:31:00.000,12.027,44.412,900.924773,0.058028,-0.012284,0.008767
2 Jul 2007 15:32:00.000,15.507,43.668,901.520938,0.057992,-0.012526,0.011080
2 Jul 2007 15:33:00.000,18.986,42.908,902.251099,0.057947,-0.012843,0.013228
2 Jul 2007 15:34:00.000,22.461,42.125,903.104290,0.057893,-0.013246,0.015176
2 Jul 2007 15:35:00.000,25.933,41.316,904.067707,0.057828,-0.013749,0.016897
2 Jul 2007 15:36:00.000,29.400,40.473,905.126908,0.057752,-0.014370,0.018365
2 Jul 2007 15:37:00.000,32.863,39.589,906.266034,0.057664,-0.015135,0.019558
2 Jul 2007 15:38:00.000,36.319,38.653,907.468050,0.057562,-0.016078,0.020459
2 Jul 2007 15:39:00.000,39.770,37.655,908.715007,0.057444,-0.017246,0.021054
2 Jul 2007 15:40:00.000,43.212,36.578,909.988311,0.057305,-0.018702,0.021336
2 Jul 2007 15:41:00.000,46.646,35.403,911.269004,0.057141,-0.020537,0.021301
2 Jul 2007 15:42:00.000,50.068,34.104,912.538045,0.056942,-0.022878,0.020948
2 Jul 2007 15:43:00.000,53.478,32.644,913.776595,0.056696,-0.025915,0.020286
2 Jul 2007 15:44:00.000,56.871,30.974,914.966295,0.056385,-0.029937,0.019322
2 Jul 2007 15:45:00.000,60.242,29.023,916.089535,0.055976,-0.035391,0.018073
2 Jul 2007 15:46:00.000,63.585,26.684,917.129712,0.055417,-0.043008,0.016557
2 Jul 2007 15:47:00.000,66.887,23.795,918.071467,0.054618,-0.054026,0.014796
2 Jul 2007 15:48:00.000,70.131,20.091,918.900914,0.053410,-0.070641,0.012818
2 Jul 2007 15:49:00.000,73.282,15.127,919.605835,0.051464,-0.096922,0.010651
2 Jul 2007 15:50:00.000,76.278,8.117,920.175853,0.048084,-0.140532,0.008327
2 Jul 2007 15:51:00.000,78.994,-2.345,920.602585,0.041743,-0.214627,0.005880
2 Jul 2007 15:52:00.000,81.167,-18.487,920.879759,0.029344,-0.329452,0.003348
2 Jul 2007 15:53:00.000,82.324,-41.774,921.003303,0.007691,-0.433987,0.000766
2 Jul 2007 15:54:00.000,82.010,-67.634,920.971402,-0.017657,-0.401052,-0.001828
2 Jul 2007 15:55:00.000,80.367,-88.070,920.784524,-0.035428,-0.278098,-0.004394
2 Jul 2007 15:56:00.000,77.927,-101.581,920.445415,-0.044857,-0.179530,-0.006896
2 Jul 2007 15:57:00.000,75.075,-110.403,919.959058,-0.049714,-0.119845,-0.009296
2 Jul 2007 15:58:00.000,72.004,-116.447,919.332603,-0.052384,-0.084596,-0.011560
2 Jul 2007 15:59:00.000,68.810,-120.823,918.575266,-0.053970,-0.062949,-0.013654
2 Jul 2007 16:00:00.000,65.539,-124.152,917.698197,-0.054983,-0.048986,-0.015546
2 Jul 2007 16:01:00.000,62.218,-126.791,916.714324,-0.055669,-0.039559,-0.017209
2 Jul 2007 16:02:00.000,58.863,-128.955,915.638159,-0.056158,-0.032943,-0.018619
2 Jul 2007 16:03:00.000,55.482,-130.781,914.485601,-0.056522,-0.028145,-0.019753
2 Jul 2007 16:04:00.000,52.082,-132.357,913.273695,-0.056804,-0.024570,-0.020594
2 Jul 2007 16:05:00.000,48.667,-133.746,912.020390,-0.057028,-0.021846,-0.021131
2 Jul 2007 16:06:00.000,45.239,-134.991,910.744276,-0.057212,-0.019732,-0.021354
2 Jul 2007 16:07:00.000,41.802,-136.123,909.464308,-0.057365,-0.018065,-0.021259
2 Jul 2007 16:08:00.000,38.356,-137.165,908.199527,-0.057495,-0.016737,-0.020848
2 Jul 2007 16:09:00.000,34.903,-138.136,906.968776,-0.057606,-0.015668,-0.020126
2 Jul 2007 16:10:00.000,31.444,-139.049,905.790419,-0.057702,-0.014802,-0.019104
2 Jul 2007 16:11:00.000,27.979,-139.916,904.682061,-0.057785,-0.014099,-0.017796
2 Jul 2007 16:12:00.000,24.510,-140.744,903.660287,-0.057856,-0.013529,-0.016221
2 Jul 2007 16:13:00.000,21.036,-141.541,902.740402,-0.057916,-0.013070,-0.014403
2 Jul 2007 16:14:00.000,17.560,-142.314,901.936202,-0.057967,-0.012703,-0.012370
2 Jul 2007 16:15:00.000,14.081,-143.068,901.259760,-0.058008,-0.012418,-0.010150
2 Jul 2007 16:16:00.000,10.599,-143.806,900.721241,-0.058039,-0.012204,-0.007778
2 Jul 2007 16:17:00.000,7.116,-144.533,900.328742,-0.058062,-0.012055,-0.005289
2 Jul 2007 16:18:00.000,3.632,-145.254,900.088168,-0.058076,-0.011966,-0.002720
2 Jul 2007 16:19:00.000,0.147,-145.970,900.003140,-0.058081,-0.011936,-0.000111
2 Jul 2007 16:20:00.000,-3.338,-146.687,900.074938,-0.058077,-0.011962,0.002501
2 Jul 2007 16:21:00.000,-6.822,-147.407,900.302481,-0.058064,-0.012045,0.005074
2 Jul 2007 16:22:00.000,-10.305,-148.134,900.682344,-0.058042,-0.012189,0.007572
2 Jul 2007 16:23:00.000,-13.787,-148.871,901.208812,-0.058011,-0.012397,0.009955
2 Jul 2007 16:24:00.000,-17.266,-149.623,901.873969,-0.057971,-0.012676,0.012189
2 Jul 2007 16:25:00.000,-20.743,-150.394,902.667819,-0.057921,-0.013035,0.014240
2 Jul 2007 16:26:00.000,-24.216,-151.189,903.578443,-0.057861,-0.013486,0.016077
2 Jul 2007 16:27:00.000,-27.686,-152.014,904.592184,-0.057791,-0.014046,0.017673
2 Jul 2007 16:28:00.000,-31.151,-152.877,905.693852,-0.057709,-0.014737,0.019004
2 Jul 2007 16:29:00.000,-34.611,-153.786,906.866965,-0.057615,-0.015587,0.020051
2 Jul 2007 16:30:00.000,-38.065,-154.751,908.093991,-0.057505,-0.016637,0.020799
2 Jul 2007 16:31:00.000,-41.511,-155.787,909.356622,-0.057377,-0.017941,0.021236
2 Jul 2007 16:32:00.000,-44.949,-156.911,910.636043,-0.057226,-0.019575,0.021358
2 Jul 2007 16:33:00.000,-48.378,-158.145,911.913218,-0.057045,-0.021647,0.021162
2 Jul 2007 16:34:00.000,-51.794,-159.520,913.169175,-0.056825,-0.024311,0.020652
2 Jul 2007 16:35:00.000,-55.195,-161.079,914.385283,-0.056549,-0.027802,0.019835
2 Jul 2007 16:36:00.000,-58.578,-162.880,915.543528,-0.056193,-0.032478,0.018725
2 Jul 2007 16:37:00.000,-61.936,-165.011,916.626777,-0.055716,-0.038909,0.017339
2 Jul 2007 16:38:00.000,-65.260,-167.603,917.619029,-0.055051,-0.048045,0.015696
2 Jul 2007 16:39:00.000,-68.536,-170.863,918.505642,-0.054074,-0.061530,0.013822
2 Jul 2007 16:40:00.000,-71.738,-175.132,919.273549,-0.052550,-0.082350,0.011744
2 Jul 2007 16:41:00.000,-74.822,178.999,919.911444,-0.050003,-0.116115,0.009493
2 Jul 2007 16:42:00.000,-77.698,170.473,920.409941,-0.045398,-0.173169,0.007103
2 Jul 2007 16:43:00.000,-80.185,157.453,920.761711,-0.036493,-0.268117,0.004608
2 Jul 2007 16:44:00.000,-81.915,137.642,920.961585,-0.019543,-0.391909,0.002046
2 Jul 2007 16:45:00.000,-82.357,111.982,921.006627,0.005513,-0.437736,-0.000546
2 Jul 2007 16:46:00.000,-81.312,88.183,920.896175,0.027888,-0.340314,-0.003131
2 Jul 2007 16:47:00.000,-79.204,71.452,920.631851,0.040986,-0.222775,-0.005669
2 Jul 2007 16:48:00.000,-76.521,60.606,920.217539,0.047694,-0.145388,-0.008124
2 Jul 2007 16:49:00.000,-73.542,53.370,919.659329,0.051248,-0.099792,-0.010460
2 Jul 2007 16:50:00.000,-70.401,48.271,918.965429,0.053281,-0.072411,-0.012642
2 Jul 2007 16:51:00.000,-67.164,44.481,918.146053,0.054535,-0.055172,-0.014637
2 Jul 2007 16:52:00.000,-63.866,41.534,917.213269,0.055360,-0.043784,-0.016417
2 Jul 2007 16:53:00.000,-60.526,39.156,916.180831,0.055935,-0.035938,-0.017955
2 Jul 2007 16:54:00.000,-57.156,37.177,915.063981,0.056354,-0.030334,-0.019227
2 Jul 2007 16:55:00.000,-53.765,35.487,913.879226,0.056673,-0.026212,-0.020216
2 Jul 2007 16:56:00.000,-50.357,34.012,912.644101,0.056923,-0.023104,-0.020904
2 Jul 2007 16:57:00.000,-46.935,32.700,911.376912,0.057125,-0.020713,-0.021283
2 Jul 2007 16:58:00.000,-43.503,31.516,910.096469,0.057292,-0.018841,-0.021346
2 Jul 2007 16:59:00.000,-40.061,30.431,908.821804,0.057433,-0.017357,-0.021091
2 Jul 2007 17:00:00.000,-36.611,29.427,907.571896,0.057553,-0.016168,-0.020521
2 Jul 2007 17:01:00.000,-33.155,28.487,906.365379,0.057656,-0.015207,-0.019646
2 Jul 2007 17:02:00.000,-29.693,27.598,905.220268,0.057745,-0.014428,-0.018477
2 Jul 2007 17:03:00.000,-26.226,26.752,904.153685,0.057822,-0.013796,-0.017031
2 Jul 2007 17:04:00.000,-22.754,25.941,903.181597,0.057888,-0.013284,-0.015331
2 Jul 2007 17:05:00.000,-19.279,25.156,902.318576,0.057943,-0.012874,-0.013400
2 Jul 2007 17:06:00.000,-15.801,24.394,901.577572,0.057989,-0.012550,-0.011269
2 Jul 2007 17:07:00.000,-12.321,23.649,900.969713,0.058025,-0.012301,-0.008968
2 Jul 2007 17:08:00.000,-8.838,22.916,900.504138,0.058052,-0.012121,-0.006532
2 Jul 2007 17:09:00.000,-5.355,22.193,900.187849,0.058070,-0.012003,-0.003998
2 Jul 2007 17:10:00.000,-1.870,21.475,900.025605,0.058079,-0.011944,-0.001404
2 Jul 2007 17:11:00.000,1.615,20.759,900.019849,0.058080,-0.011942,0.001212
2 Jul 2007 17:12:00.000,5.099,20.041,900.170668,0.058071,-0.011997,0.003809
2 Jul 2007 17:13:00.000,8.583,19.318,900.475790,0.058054,-0.012110,0.006349
2 Jul 2007 17:14:00.000,12.065,18.586,900.930625,0.058027,-0.012286,0.008793
2 Jul 2007 17:15:00.000,15.546,17.842,901.528331,0.057992,-0.012529,0.011105
2 Jul 2007 17:16:00.000,19.024,17.081,902.259923,0.057947,-0.012847,0.013251
2 Jul 2007 17:17:00.000,22.499,16.299,903.114412,0.057892,-0.013251,0.015197
2 Jul 2007 17:18:00.000,25.971,15.489,904.078975,0.057827,-0.013755,0.016915
2 Jul 2007 17:19:00.000,29.438,14.646,905.139153,0.057751,-0.014377,0.018380
2 Jul 2007 17:20:00.000,32.901,13.761,906.279073,0.057663,-0.015145,0.019570
2 Jul 2007 17:21:00.000,36.358,12.825,907.481688,0.057561,-0.016090,0.020467
2 Jul 2007 17:22:00.000,39.808,11.826,908.729041,0.057442,-0.017261,0.021059
2 Jul 2007 17:23:00.000,43.250,10.748,910.002531,0.057303,-0.018720,0.021338
2 Jul 2007 17:24:00.000,46.684,9.572,911.283199,0.057138,-0.020559,0.021298
2 Jul 2007 17:25:00.000,50.106,8.271,912.552004,0.056939,-0.022907,0.020943
2 Jul 2007 17:26:00.000,53.516,6.809,913.790111,0.056693,-0.025954,0.020276
2 Jul 2007 17:27:00.000,56.908,5.137,914.979168,0.056381,-0.029988,0.019310
2 Jul 2007 17:28:00.000,60.279,3.182,916.101575,0.055970,-0.035462,0.018058
2 Jul 2007 17:29:00.000,63.622,0.838,917.140739,0.055409,-0.043109,0.016539
2 Jul 2007 17:30:00.000,66.924,-2.059,918.081321,0.054607,-0.054174,0.014776
2 Jul 2007 17:31:00.000,70.166,-5.774,918.909448,0.053393,-0.070870,0.012795
2 Jul 2007 17:32:00.000,73.316,-10.756,919.612923,0.051436,-0.097293,0.010626
2 Jul 2007 17:33:00.000,76.310,-17.794,920.181392,0.048034,-0.141158,0.008300
2 Jul 2007 17:34:00.000,79.022,-28.306,920.606493,0.041646,-0.215681,0.005853
2 Jul 2007 17:35:00.000,81.187,-44.525,920.881980,0.029157,-0.330880,0.003319
2 Jul 2007 17:36:00.000,82.329,-67.881,921.003803,0.007407,-0.434547,0.000737
2 Jul 2007 17:37:00.000,81.998,-93.719,920.970173,-0.017909,-0.399884,-0.001856
2 Jul 2007 17:38:00.000,80.344,-114.073,920.781585,-0.035572,-0.276770,-0.004422
2 Jul 2007 17:39:00.000,77.897,-127.518,920.440809,-0.044930,-0.178677,-0.006923
2 Jul 2007 17:40:00.000,75.042,-136.300,919.952852,-0.049753,-0.119345,-0.009322
2 Jul 2007 17:41:00.000,71.969,-142.321,919.324889,-0.052406,-0.084295,-0.011584
2 Jul 2007 17:42:00.000,68.774,-146.683,918.566157,-0.053984,-0.062760,-0.013676
2 Jul 2007 17:43:00.000,65.503,-150.003,917.687829,-0.054992,-0.048860,-0.015566
2 Jul 2007 17:44:00.000,62.181,-152.635,916.702848,-0.055675,-0.039473,-0.017226
2 Jul 2007 17:45:00.000,58.825,-154.795,915.625745,-0.056162,-0.032881,-0.018633
2 Jul 2007 17:46:00.000,55.444,-156.617,914.472432,-0.056526,-0.028099,-0.019764
2 Jul 2007 17:47:00.000,52.044,-158.191,913.259966,-0.056806,-0.024536,-0.020602
2 Jul 2007 17:48:00.000,48.629,-159.578,912.006305,-0.057030,-0.021820,-0.021135
2 Jul 2007 17:49:00.000,45.201,-160.822,910.730044,-0.057213,-0.019711,-0.021354
2 Jul 2007 17:50:00.000,41.764,-161.952,909.450140,-0.057366,-0.018049,-0.021256
2 Jul 2007 17:51:00.000,38.318,-162.994,908.185634,-0.057496,-0.016724,-0.020842
2 Jul 2007 17:52:00.000,34.865,-163.964,906.955365,-0.057607,-0.015657,-0.020116
2 Jul 2007 17:53:00.000,31.405,-164.877,905.777691,-0.057703,-0.014793,-0.019091
2 Jul 2007 17:54:00.000,27.940,-165.743,904.670207,-0.057786,-0.014092,-0.017779
2 Jul 2007 17:55:00.000,24.471,-166.571,903.649482,-0.057857,-0.013524,-0.016202
2 Jul 2007 17:56:00.000,20.998,-167.368,902.730809,-0.057917,-0.013065,-0.014382
2 Jul 2007 17:57:00.000,17.521,-168.140,901.927966,-0.057967,-0.012700,-0.012346
2 Jul 2007 17:58:00.000,14.042,-168.894,901.253004,-0.058008,-0.012415,-0.010125
2 Jul 2007 17:59:00.000,10.561,-169.632,900.716066,-0.058040,-0.012202,-0.007751
2 Jul 2007 18:00:00.000,7.077,-170.359,900.325227,-0.058062,-0.012054,-0.005261
2 Jul 2007 18:01:00.000,3.593,-171.079,900.086365,-0.058076,-0.011966,-0.002691
2 Jul 2007 18:02:00.000,0.108,-171.796,900.003076,-0.058081,-0.011936,-0.000081
2 Jul 2007 18:03:00.000,-3.376,-172.513,900.076614,-0.058076,-0.011962,0.002530
2 Jul 2007 18:04:00.000,-6.861,-173.233,900.305872,-0.058063,-0.012047,0.005103
2 Jul 2007 18:05:00.000,-10.344,-173.960,900.687399,-0.058041,-0.012191,0.007599
2 Jul 2007 18:06:00.000,-13.825,-174.697,901.215455,-0.058010,-0.012400,0.009981
2 Jul 2007 18:07:00.000,-17.305,-175.449,901.882100,-0.057970,-0.012680,0.012213
2 Jul 2007 18:08:00.000,-20.782,-176.220,902.677316,-0.057920,-0.013040,0.014261
2 Jul 2007 18:09:00.000,-24.255,-177.016,903.589164,-0.057861,-0.013492,0.016096
2 Jul 2007 18:10:00.000,-27.725,-177.841,904.603967,-0.057790,-0.014053,0.017689
2 Jul 2007 18:11:00.000,-31.190,-178.705,905.706522,-0.057708,-0.014745,0.019017
2 Jul 2007 18:12:00.000,-34.649,-179.614,906.880331,-0.057613,-0.015598,0.020061
2 Jul 2007 18:13:00.000,-38.103,179.420,908.107855,-0.057503,-0.016650,0.020805
