12 Mar 2024 04:01:17.000,-1514.630282,-6690.931093,-356.291289,6.133414,-1.167894,-4.370202
12 Mar 2024 04:01:18.000,-1508.495933,-6692.094875,-360.661283,6.135275,-1.159655,-4.369760
12 Mar 2024 04:01:19.000,-1502.359726,-6693.250417,-365.030832,6.137129,-1.151414,-4.369312
12 Mar 2024 04:01:20.000,-1496.221669,-6694.397718,-369.399930,6.138975,-1.143172,-4.368858
12 Mar 2024 04:01:21.000,-1490.081770,-6695.536776,-373.768572,6.140813,-1.134928,-4.368399
12 Mar 2024 04:01:22.000,-1483.940036,-6696.667590,-378.136753,6.142644,-1.126684,-4.367935
12 Mar 2024 04:01:23.000,-1477.796476,-6697.790158,-382.504466,6.144467,-1.118437,-4.367466
12 Mar 2024 04:01:24.000,-1471.651095,-6698.904479,-386.871708,6.146283,-1.110190,-4.366991
12 Mar 2024 04:01:25.000,-1465.503903,-6700.010553,-391.238471,6.148091,-1.101941,-4.366510
12 Mar 2024 04:01:26.000,-1459.354906,-6701.108376,-395.604752,6.149892,-1.093691,-4.366024
12 Mar 2024 04:01:27.000,-1453.204112,-6702.197949,-399.970544,6.151685,-1.085440,-4.365533
12 Mar 2024 04:01:28.000,-1447.051530,-6703.279271,-404.335843,6.153470,-1.077187,-4.365037
12 Mar 2024 04:01:29.000,-1440.897165,-6704.352338,-408.700642,6.155248,-1.068933,-4.364535
12 Mar 2024 04:01:30.000,-1434.741026,-6705.417151,-413.064936,6.157019,-1.060678,-4.364028
12 Mar 2024 04:01:31.000,-1428.583121,-6706.473709,-417.428721,6.158781,-1.052421,-4.363515
12 Mar 2024 04:01:32.000,-1422.423457,-6707.522009,-421.791990,6.160536,-1.044164,-4.362997
12 Mar 2024 04:01:33.000,-1416.262042,-6708.562051,-426.154738,6.162284,-1.035905,-4.362473
12 Mar 2024 04:01:34.000,-1410.098883,-6709.593833,-430.516961,6.164024,-1.027645,-4.361944
12 Mar 2024 04:01:35.000,-1403.933988,-6710.617354,-434.878651,6.165756,-1.019383,-4.361410
12 Mar 2024 04:01:36.000,-1397.767365,-6711.632613,-439.239805,6.167481,-1.011121,-4.360871
12 Mar 2024 04:01:37.000,-1391.599020,-6712.639609,-443.600417,6.169198,-1.002857,-4.360326
12 Mar 2024 04:01:38.000,-1385.428963,-6713.638341,-447.960480,6.170907,-0.994592,-4.359775
12 Mar 2024 04:01:39.000,-1379.257199,-6714.628807,-452.319991,6.172609,-0.986326,-4.359219
12 Mar 2024 04:01:40.000,-1373.083738,-6715.611006,-456.678943,6.174304,-0.978058,-4.358658
12 Mar 2024 04:01:41.000,-1366.908586,-6716.584938,-461.037332,6.175990,-0.969790,-4.358092
